apt_name,dedicated_area,floor,transaction_amount,transaction_date
탑마을(경남)1,59.91,5,40700.0,2015-05-23
탑마을(경남)1,114.93,12,60000.0,2015-06-24
탑마을(경남)1,114.93,1,53250.0,2016-01-08
탑마을(경남)1,114.93,5,60000.0,2016-07-04
탑마을(경남)1,59.91,6,45500.0,2017-01-20
탑마을(경남)1,114.93,2,59000.0,2017-03-23
탑마을(경남)1,84.91,10,60000.0,2017-07-12
탑마을(경남)1,84.91,8,60000.0,2017-07-27
탑마을(경남)1,134.79,12,73000.0,2017-07-28
탑마을(경남)1,114.93,9,68000.0,2017-07-29
탑마을(경남)1,69.87,2,50000.0,2017-07-31
탑마을(경남)1,84.91,3,58000.0,2017-09-04
탑마을(경남)1,134.79,13,72800.0,2017-09-28
탑마을(경남)1,114.93,10,70500.0,2017-09-29
탑마을(경남)1,84.91,4,59800.0,2017-11-19
탑마을(경남)1,101.97,13,68000.0,2017-12-27
탑마을(경남)1,134.79,16,76500.0,2018-01-06
탑마을(경남)1,134.79,6,88000.0,2018-01-19
탑마을(경남)1,84.91,14,66500.0,2018-01-20
탑마을(경남)1,134.79,21,85000.0,2018-01-27
탑마을(경남)1,84.91,2,65500.0,2018-02-01
탑마을(경남)1,134.79,7,77000.0,2018-03-02
탑마을(경남)1,134.79,22,88000.0,2018-03-12
탑마을(경남)1,101.97,14,77000.0,2018-07-25
탑마을(경남)1,134.79,3,82500.0,2018-08-16
탑마을(경남)1,101.97,18,88000.0,2018-08-31
탑마을(경남)1,69.87,10,73500.0,2018-09-01
탑마을(경남)1,134.79,1,85000.0,2018-09-01
탑마을(경남)1,69.87,16,67500.0,2018-09-28
탑마을(경남)1,134.79,18,85000.0,2019-06-17
탑마을(경남)1,84.91,1,71800.0,2019-06-19
탑마을(경남)1,59.91,13,59300.0,2019-06-21
탑마을(경남)1,114.93,13,86900.0,2019-07-01
탑마을(경남)1,101.97,17,83500.0,2019-07-24
탑마을(경남)1,59.91,9,58900.0,2019-07-24
탑마을(경남)1,114.93,11,89000.0,2019-07-26
탑마을(경남)1,134.79,17,92500.0,2019-08-05
탑마을(경남)1,101.97,9,85500.0,2019-08-08
탑마을(경남)1,101.97,10,82500.0,2019-09-06
탑마을(경남)1,69.87,11,71800.0,2019-09-21
탑마을(경남)1,84.91,5,79700.0,2019-10-02
탑마을(경남)1,134.79,23,87000.0,2019-10-13
탑마을(경남)1,101.97,1,60000.0,2019-10-14
탑마을(경남)1,134.79,5,94300.0,2019-10-16
탑마을(경남)1,114.93,4,90000.0,2019-10-18
탑마을(경남)1,84.91,9,79000.0,2019-10-21
탑마을(경남)1,101.97,12,87500.0,2019-10-21
탑마을(경남)1,114.93,16,92000.0,2019-11-15
탑마을(경남)1,59.91,12,64500.0,2019-11-19
탑마을(경남)1,101.97,8,86800.0,2019-11-21
탑마을(경남)1,101.97,3,89000.0,2019-11-30
탑마을(경남)1,69.87,12,74800.0,2019-11-30
탑마을(경남)1,134.79,19,95000.0,2019-12-07
탑마을(경남)1,101.97,2,83000.0,2020-01-04
탑마을(경남)1,134.79,4,92800.0,2020-01-06
탑마을(경남)1,134.79,9,95000.0,2020-02-01
탑마을(경남)1,69.87,8,72000.0,2020-02-08
탑마을(경남)1,134.79,11,101000.0,2020-02-13
탑마을(경남)1,101.97,4,86400.0,2020-02-15
탑마을(경남)1,114.93,3,92500.0,2020-02-17
탑마을(경남)1,101.97,6,90500.0,2020-03-06
탑마을(경남)1,134.79,15,101000.0,2020-06-16
탑마을(경남)1,134.79,8,105000.0,2020-06-16
탑마을(경남)1,101.97,11,94300.0,2020-06-20
탑마을(경남)1,134.79,10,106000.0,2020-07-03
탑마을(경남)1,101.97,5,96000.0,2020-07-03
탑마을(경남)1,134.79,2,104500.0,2020-07-04
탑마을(경남)1,101.97,19,96000.0,2020-07-04
탑마을(경남)1,84.91,13,93000.0,2020-07-07
탑마을(경남)1,69.87,7,81000.0,2020-07-11
탑마을(경남)1,101.97,15,90000.0,2020-07-15
탑마을(경남)1,59.91,11,75000.0,2020-07-17
탑마을(경남)1,59.91,10,75000.0,2020-07-18
탑마을(경남)1,69.87,5,85000.0,2020-07-20
탑마을(경남)1,69.87,14,82000.0,2020-07-29
탑마을(경남)1,59.91,8,77000.0,2020-08-15
탑마을(경남)1,84.91,7,90000.0,2020-08-29
탑마을(경남)1,59.91,4,72500.0,2020-09-09
탑마을(경남)1,84.91,16,97000.0,2020-09-29
탑마을(경남)1,114.93,8,112500.0,2020-10-12
탑마을(경남)1,69.87,3,85000.0,2020-10-17
탑마을(경남)1,59.91,14,80000.0,2020-10-26
탑마을(경남)1,69.87,9,89000.0,2020-11-05
탑마을(경남)1,134.79,14,105000.0,2020-11-11
탑마을(경남)1,134.79,20,127000.0,2020-11-21
탑마을(경남)1,59.91,1,69000.0,2020-11-24
탑마을(경남)1,69.87,15,80000.0,2020-12-02
탑마을(경남)1,69.87,1,82900.0,2020-12-04
탑마을(경남)1,69.87,6,97500.0,2020-12-14
탑마을(경남)1,59.91,3,80000.0,2021-01-04
탑마을(경남)1,69.87,13,99000.0,2021-01-14
탑마을(경남)1,114.93,6,124000.0,2021-01-19
탑마을(경남)1,101.97,16,126500.0,2021-01-21
탑마을(경남)1,84.91,15,80000.0,2021-01-28
탑마을(경남)1,59.91,7,89950.0,2021-01-30
매화마을공무원1,49.67,13,27500.0,2013-08-20
매화마을공무원1,49.67,8,30500.0,2015-03-11
매화마을공무원1,59.98,2,33900.0,2015-10-13
매화마을공무원1,49.67,9,32000.0,2016-07-02
매화마을공무원1,49.67,4,33100.0,2017-04-26
매화마을공무원1,49.67,17,34800.0,2017-06-01
매화마을공무원1,49.67,12,35000.0,2017-06-06
매화마을공무원1,49.67,16,35000.0,2017-07-07
매화마을공무원1,59.98,7,40300.0,2017-07-18
매화마을공무원1,49.67,20,36300.0,2017-08-19
매화마을공무원1,49.67,14,36000.0,2017-09-21
매화마을공무원1,59.98,17,41300.0,2017-10-21
매화마을공무원1,49.67,15,43500.0,2018-03-13
매화마을공무원1,58.92,2,47000.0,2018-08-17
매화마을공무원1,59.98,16,51000.0,2018-08-18
매화마을공무원1,58.92,4,51000.0,2018-08-21
매화마을공무원1,59.98,5,48000.0,2019-04-15
매화마을공무원1,59.98,13,55500.0,2019-06-05
매화마을공무원1,59.98,18,48350.0,2019-06-18
매화마을공무원1,49.67,18,46500.0,2019-06-28
매화마을공무원1,59.98,19,51000.0,2019-07-09
매화마을공무원1,49.67,11,47000.0,2019-09-06
매화마을공무원1,49.67,3,49000.0,2019-10-24
매화마을공무원1,58.92,14,54000.0,2019-11-22
매화마을공무원1,58.92,11,55800.0,2019-12-10
매화마을공무원1,59.98,20,55800.0,2019-12-10
매화마을공무원1,59.98,1,54000.0,2019-12-17
매화마을공무원1,59.98,9,56000.0,2019-12-17
매화마을공무원1,59.98,15,57000.0,2019-12-31
매화마을공무원1,59.98,11,58000.0,2020-02-11
매화마을공무원1,58.92,6,62000.0,2020-02-15
매화마을공무원1,49.67,7,52000.0,2020-02-22
매화마을공무원1,58.92,8,61000.0,2020-02-24
매화마을공무원1,58.92,15,58000.0,2020-05-13
매화마을공무원1,58.92,1,57100.0,2020-06-11
매화마을공무원1,58.92,9,62800.0,2020-06-12
매화마을공무원1,59.98,10,65000.0,2020-06-12
매화마을공무원1,49.67,6,53000.0,2020-06-12
매화마을공무원1,59.98,14,61000.0,2020-06-19
매화마을공무원1,58.92,12,60000.0,2020-06-22
매화마을공무원1,58.92,10,66000.0,2020-07-18
매화마을공무원1,59.98,4,70000.0,2020-07-24
매화마을공무원1,49.67,10,60000.0,2020-07-31
매화마을공무원1,58.92,13,71000.0,2020-09-08
매화마을공무원1,49.67,19,62000.0,2020-09-28
매화마을공무원1,59.98,8,72000.0,2020-10-29
매화마을공무원1,59.98,6,71000.0,2020-11-27
매화마을공무원1,49.67,2,62500.0,2020-12-04
매화마을공무원1,59.98,12,75000.0,2020-12-07
매화마을공무원1,58.92,3,73900.0,2020-12-19
매화마을공무원1,58.92,5,71000.0,2020-12-19
매화마을공무원1,58.92,7,75000.0,2021-01-07
매화마을공무원1,59.98,3,74900.0,2021-01-12
매화마을공무원1,49.67,5,60000.0,2021-01-18
목련마을(영남),53.6,13,25900.0,2015-01-08
목련마을(영남),84.93,15,44700.0,2015-11-23
목련마을(영남),84.93,5,42000.0,2016-08-11
목련마을(영남),84.93,2,42000.0,2017-11-14
목련마을(영남),84.93,7,50000.0,2018-02-09
목련마을(영남),84.93,6,47000.0,2018-04-17
목련마을(영남),84.93,3,50000.0,2018-06-13
목련마을(영남),84.93,13,54900.0,2018-08-17
목련마을(영남),53.6,8,35800.0,2019-08-16
목련마을(영남),53.6,14,36500.0,2019-09-23
목련마을(영남),84.93,9,55500.0,2019-09-30
목련마을(영남),53.6,7,36000.0,2019-10-19
목련마을(영남),84.93,10,57900.0,2019-11-27
목련마을(영남),53.6,1,33000.0,2019-12-15
목련마을(영남),84.93,12,58000.0,2019-12-19
목련마을(영남),84.93,1,53500.0,2020-01-09
목련마을(영남),53.6,15,36500.0,2020-02-01
목련마을(영남),53.6,12,35000.0,2020-02-11
목련마을(영남),53.6,3,35500.0,2020-02-15
목련마을(영남),84.93,11,57400.0,2020-05-12
목련마을(영남),84.93,16,59700.0,2020-05-18
목련마을(영남),53.6,6,40500.0,2020-06-08
목련마을(영남),84.93,14,62000.0,2020-06-08
목련마을(영남),84.93,8,60500.0,2020-06-09
목련마을(영남),53.6,11,40500.0,2020-06-11
목련마을(영남),53.6,4,37500.0,2020-06-18
목련마을(영남),53.6,2,40000.0,2020-07-10
목련마을(영남),53.6,9,44000.0,2020-08-07
목련마을(영남),84.93,17,64000.0,2020-08-13
목련마을(영남),53.6,10,37500.0,2020-09-10
목련마을(영남),53.6,5,48500.0,2020-10-20
목련마을(영남),84.93,4,64000.0,2020-12-10
탑마을(선경)1,101.76,4,57350.0,2015-12-01
탑마을(선경)1,101.76,6,59700.0,2017-05-11
탑마을(선경)1,101.76,9,60000.0,2017-05-16
탑마을(선경)1,131.4,14,78000.0,2017-11-20
탑마을(선경)1,51.84,4,48900.0,2017-12-22
탑마을(선경)1,101.76,13,67500.0,2017-12-26
탑마을(선경)1,131.4,12,85000.0,2018-01-05
탑마을(선경)1,101.76,11,70000.0,2018-01-12
탑마을(선경)1,131.4,6,90000.0,2018-02-05
탑마을(선경)1,101.76,7,77000.0,2018-05-11
탑마을(선경)1,51.84,1,45800.0,2018-08-14
탑마을(선경)1,101.76,12,84500.0,2018-08-16
탑마을(선경)1,51.84,9,59500.0,2018-12-05
탑마을(선경)1,83.73,13,79500.0,2019-07-01
탑마을(선경)1,51.84,8,59000.0,2019-07-24
탑마을(선경)1,101.76,3,84800.0,2019-07-30
탑마을(선경)1,131.4,9,95000.0,2019-10-09
탑마을(선경)1,51.84,10,59800.0,2019-11-16
탑마을(선경)1,101.76,5,87500.0,2019-12-06
탑마을(선경)1,51.84,5,62000.0,2019-12-27
탑마을(선경)1,101.76,14,89600.0,2019-12-28
탑마을(선경)1,131.4,11,94700.0,2020-01-15
탑마을(선경)1,83.73,16,81000.0,2020-01-18
탑마을(선경)1,83.73,2,78400.0,2020-02-18
탑마을(선경)1,51.84,13,64900.0,2020-02-21
탑마을(선경)1,51.84,2,61000.0,2020-03-07
탑마을(선경)1,131.4,1,89000.0,2020-05-13
탑마을(선경)1,131.4,10,103900.0,2020-05-26
탑마을(선경)1,83.73,15,83500.0,2020-06-12
탑마을(선경)1,101.76,10,89900.0,2020-06-13
탑마을(선경)1,83.73,5,86000.0,2020-06-16
탑마을(선경)1,83.73,4,87000.0,2020-06-17
탑마을(선경)1,101.76,15,96000.0,2020-06-23
탑마을(선경)1,131.4,2,100000.0,2020-06-25
탑마을(선경)1,83.73,8,85300.0,2020-06-26
탑마을(선경)1,51.84,14,65000.0,2020-06-30
탑마을(선경)1,51.84,11,65000.0,2020-06-30
탑마을(선경)1,83.73,10,92200.0,2020-07-02
탑마을(선경)1,83.73,11,89900.0,2020-07-02
탑마을(선경)1,51.84,7,68000.0,2020-07-04
탑마을(선경)1,83.73,3,87000.0,2020-07-04
탑마을(선경)1,51.84,6,68000.0,2020-07-04
탑마을(선경)1,131.4,13,120000.0,2020-07-06
탑마을(선경)1,83.73,6,93000.0,2020-07-08
탑마을(선경)1,83.73,12,93500.0,2020-07-29
탑마을(선경)1,51.84,3,69850.0,2020-07-31
탑마을(선경)1,101.76,2,93400.0,2020-08-07
탑마을(선경)1,131.4,5,111000.0,2020-09-03
탑마을(선경)1,131.4,3,114000.0,2020-09-16
탑마을(선경)1,51.84,12,74500.0,2020-10-09
탑마을(선경)1,83.73,9,85000.0,2020-10-15
탑마을(선경)1,101.76,8,105000.0,2020-10-17
탑마을(선경)1,131.4,16,111500.0,2020-11-09
탑마을(선경)1,131.4,8,122000.0,2020-11-21
탑마을(선경)1,101.76,1,105800.0,2020-11-25
탑마을(선경)1,83.73,1,92000.0,2020-11-30
탑마을(선경)1,131.4,4,122000.0,2020-12-02
탑마을(선경)1,131.4,15,134000.0,2020-12-02
탑마을(선경)1,131.4,7,142000.0,2020-12-18
탑마을(선경)1,83.73,7,105000.0,2020-12-22
탑마을(선경)1,83.73,14,105000.0,2020-12-29
탑마을(경향),101.91,2,59800.0,2011-06-23
탑마을(경향),131.4,18,65000.0,2014-07-21
탑마을(경향),101.91,14,64800.0,2015-02-28
탑마을(경향),131.4,17,70500.0,2015-08-25
탑마을(경향),131.4,16,64000.0,2015-10-13
탑마을(경향),131.4,22,65500.0,2016-07-08
탑마을(경향),101.91,3,66800.0,2016-09-05
탑마을(경향),131.4,5,66500.0,2016-09-27
탑마을(경향),101.91,1,58500.0,2016-10-21
탑마을(경향),131.4,9,74000.0,2017-06-05
탑마을(경향),131.4,11,71450.0,2017-07-14
탑마을(경향),101.91,9,77500.0,2017-09-05
탑마을(경향),131.4,19,74000.0,2017-11-10
탑마을(경향),101.91,10,90000.0,2018-08-24
탑마을(경향),131.4,3,95000.0,2018-08-27
탑마을(경향),131.4,15,98000.0,2018-09-13
탑마을(경향),131.4,10,110000.0,2018-10-08
탑마을(경향),131.4,13,84000.0,2018-12-17
탑마을(경향),101.91,12,88000.0,2019-06-28
탑마을(경향),101.91,6,91500.0,2019-07-31
탑마을(경향),131.4,6,89000.0,2019-08-08
탑마을(경향),131.4,2,86000.0,2019-09-19
탑마을(경향),131.4,7,96000.0,2019-10-19
탑마을(경향),101.91,5,95000.0,2019-10-19
탑마을(경향),131.4,1,89000.0,2019-10-21
탑마을(경향),101.91,8,99500.0,2019-11-07
탑마을(경향),131.4,4,105000.0,2019-11-25
탑마을(경향),131.91,15,109000.0,2019-12-07
탑마을(경향),101.91,11,85000.0,2020-06-15
탑마을(경향),131.4,8,106000.0,2020-06-19
탑마을(경향),101.91,13,118000.0,2020-07-04
탑마을(경향),101.91,4,89000.0,2020-07-20
탑마을(경향),131.4,12,128500.0,2020-10-17
탑마을(경향),131.4,14,145000.0,2020-11-27
탑마을(경향),101.91,7,89000.0,2020-11-27
탑마을(진덕),131.4,20,59200.0,2012-11-02
탑마을(진덕),131.4,17,65000.0,2015-09-11
탑마을(진덕),131.4,19,60000.0,2016-03-01
탑마을(진덕),131.4,21,62000.0,2016-04-20
탑마을(진덕),101.91,10,63000.0,2016-06-15
탑마을(진덕),131.4,3,59900.0,2016-08-10
탑마을(진덕),131.4,1,62000.0,2017-06-13
탑마을(진덕),131.4,10,73500.0,2017-07-17
탑마을(진덕),101.91,2,64500.0,2017-07-19
탑마을(진덕),131.4,15,79750.0,2017-11-04
탑마을(진덕),101.91,4,72000.0,2017-12-10
탑마을(진덕),101.91,7,79000.0,2018-01-12
탑마을(진덕),131.4,18,90000.0,2018-01-24
탑마을(진덕),131.4,13,100000.0,2018-02-13
탑마을(진덕),101.91,11,87000.0,2018-02-20
탑마을(진덕),101.91,5,95000.0,2018-09-06
탑마을(진덕),131.4,7,88000.0,2019-01-29
탑마을(진덕),131.4,14,92800.0,2019-06-07
탑마을(진덕),131.4,22,90000.0,2019-06-29
탑마을(진덕),101.91,8,88900.0,2019-09-21
탑마을(진덕),101.91,6,93500.0,2019-10-09
탑마을(진덕),131.4,6,113000.0,2019-12-04
탑마을(진덕),101.91,12,105000.0,2020-01-02
탑마을(진덕),131.4,12,116000.0,2020-06-11
탑마을(진덕),101.91,13,107000.0,2020-06-19
탑마을(진덕),131.4,2,110000.0,2020-07-07
탑마을(진덕),131.4,9,137000.0,2020-07-25
탑마을(진덕),131.4,11,125500.0,2020-07-31
탑마을(진덕),131.4,4,125000.0,2020-08-18
탑마을(진덕),131.91,15,129500.0,2020-08-31
탑마을(진덕),101.91,3,119700.0,2020-10-17
탑마을(진덕),131.4,8,130500.0,2020-11-20
탑마을(진덕),131.4,5,135000.0,2020-11-23
탑마을(진덕),131.4,16,130000.0,2020-12-05
탑마을(진덕),101.91,1,123000.0,2020-12-14
탑마을(진덕),101.91,14,127000.0,2020-12-15
목련마을(한신),59.88,4,32000.0,2014-06-27
목련마을(한신),78.9,11,42500.0,2016-06-02
목련마을(한신),59.88,2,34800.0,2016-10-01
목련마을(한신),78.9,15,42800.0,2016-11-01
목련마을(한신),78.9,10,43000.0,2017-01-25
목련마을(한신),59.88,5,38500.0,2017-06-26
목련마을(한신),78.9,9,41000.0,2017-07-13
목련마을(한신),78.9,14,44800.0,2017-07-17
목련마을(한신),59.88,14,42000.0,2018-02-05
목련마을(한신),59.88,13,42800.0,2018-03-30
목련마을(한신),78.9,12,55000.0,2018-08-25
목련마을(한신),78.9,13,59700.0,2020-01-04
목련마을(한신),78.9,8,57500.0,2020-01-23
목련마을(한신),59.88,1,44500.0,2020-02-10
목련마을(한신),59.88,6,49500.0,2020-02-14
목련마을(한신),59.88,9,47000.0,2020-02-29
목련마을(한신),59.88,15,50000.0,2020-03-13
목련마을(한신),59.88,12,47800.0,2020-04-17
목련마을(한신),78.9,2,53000.0,2020-05-16
목련마을(한신),78.9,6,57500.0,2020-06-09
목련마을(한신),78.9,7,61800.0,2020-06-16
목련마을(한신),59.88,3,59000.0,2020-09-10
목련마을(한신),78.9,1,64500.0,2020-10-21
목련마을(한신),59.88,10,60000.0,2020-10-22
목련마을(한신),59.88,8,60000.0,2020-11-11
목련마을(한신),78.9,3,70500.0,2020-11-23
목련마을(한신),78.9,5,71000.0,2020-11-25
목련마을(한신),59.88,7,69500.0,2020-12-06
목련마을(한신),78.9,4,84000.0,2021-01-07
목련마을(한신),59.88,11,68000.0,2021-01-07
SK-VIEW,122.73,20,79000.0,2006-03-25
SK-VIEW,84.94,10,58800.0,2007-03-04
SK-VIEW,122.73,4,52000.0,2014-10-01
SK-VIEW,122.73,10,53700.0,2015-07-31
SK-VIEW,122.73,9,52000.0,2015-08-15
SK-VIEW,84.94,8,44500.0,2015-09-07
SK-VIEW,122.73,15,56000.0,2015-11-23
SK-VIEW,84.94,6,44500.0,2016-03-04
SK-VIEW,122.73,1,52000.0,2016-04-20
SK-VIEW,84.94,11,47500.0,2017-03-29
SK-VIEW,122.73,13,58500.0,2017-07-20
SK-VIEW,84.94,1,43000.0,2017-08-19
SK-VIEW,122.73,11,62000.0,2018-01-19
SK-VIEW,122.73,2,57800.0,2018-03-08
SK-VIEW,122.73,7,60500.0,2018-04-27
SK-VIEW,84.94,7,59000.0,2018-05-21
SK-VIEW,122.73,6,62800.0,2018-08-07
SK-VIEW,84.94,5,59000.0,2018-09-07
SK-VIEW,122.73,5,57500.0,2019-05-09
SK-VIEW,84.94,9,59500.0,2019-09-21
SK-VIEW,122.73,18,63000.0,2019-09-24
SK-VIEW,84.94,12,59800.0,2019-10-21
SK-VIEW,84.94,14,60000.0,2019-11-23
SK-VIEW,122.73,3,69000.0,2020-02-12
SK-VIEW,84.94,20,62000.0,2020-02-14
SK-VIEW,84.94,18,61000.0,2020-03-15
SK-VIEW,122.73,14,68800.0,2020-05-07
SK-VIEW,122.73,16,69000.0,2020-05-20
SK-VIEW,84.94,16,60000.0,2020-06-05
SK-VIEW,84.94,19,63750.0,2020-06-05
SK-VIEW,84.94,2,56000.0,2020-06-08
SK-VIEW,122.73,12,78500.0,2020-06-26
SK-VIEW,84.94,17,58800.0,2020-08-10
SK-VIEW,122.73,8,75000.0,2020-08-29
SK-VIEW,84.94,3,67000.0,2020-09-29
SK-VIEW,84.94,13,67200.0,2020-12-05
SK-VIEW,84.94,15,71000.0,2020-12-14
SK-VIEW,84.94,4,74000.0,2020-12-25
동원로얄듀크,96.59,8,56000.0,2008-04-13
동원로얄듀크,121.25,6,62000.0,2009-04-30
동원로얄듀크,121.25,16,62000.0,2011-03-09
동원로얄듀크,121.25,13,50000.0,2013-08-12
동원로얄듀크,121.25,4,49000.0,2014-02-19
동원로얄듀크,96.59,6,43800.0,2014-08-11
동원로얄듀크,121.25,1,49500.0,2014-11-07
동원로얄듀크,121.25,8,54000.0,2015-03-21
동원로얄듀크,96.59,19,50500.0,2016-05-02
동원로얄듀크,121.25,2,52000.0,2016-07-29
동원로얄듀크,96.59,7,50800.0,2016-10-29
동원로얄듀크,96.59,2,45000.0,2016-11-23
동원로얄듀크,121.25,20,54300.0,2017-04-03
동원로얄듀크,96.59,5,49200.0,2017-05-01
동원로얄듀크,96.59,10,51700.0,2017-06-14
동원로얄듀크,96.59,9,51800.0,2017-08-10
동원로얄듀크,121.25,10,57100.0,2017-09-02
동원로얄듀크,96.59,3,54000.0,2018-01-18
동원로얄듀크,121.25,14,65000.0,2018-02-14
동원로얄듀크,121.25,21,65000.0,2018-03-12
동원로얄듀크,96.59,13,65000.0,2018-09-12
동원로얄듀크,121.25,12,68000.0,2018-09-15
동원로얄듀크,96.59,4,54500.0,2019-04-04
동원로얄듀크,121.25,7,63000.0,2019-07-12
동원로얄듀크,96.59,16,64000.0,2019-10-30
동원로얄듀크,96.59,11,64700.0,2019-11-29
동원로얄듀크,121.25,17,67000.0,2019-12-17
동원로얄듀크,96.59,18,64300.0,2019-12-18
동원로얄듀크,121.25,19,67500.0,2020-01-13
동원로얄듀크,121.25,9,70000.0,2020-01-22
동원로얄듀크,121.25,11,69400.0,2020-02-01
동원로얄듀크,121.25,22,68800.0,2020-02-14
동원로얄듀크,96.59,12,69000.0,2020-02-20
동원로얄듀크,96.59,14,67500.0,2020-05-16
동원로얄듀크,96.59,20,67000.0,2020-06-03
동원로얄듀크,96.59,15,71500.0,2020-06-22
동원로얄듀크,96.34,1,70000.0,2020-07-12
동원로얄듀크,96.59,17,70000.0,2020-07-24
동원로얄듀크,121.25,15,79500.0,2020-08-01
동원로얄듀크,121.25,5,81800.0,2020-11-17
동원로얄듀크,121.25,18,87500.0,2020-12-08
목련마을SK아파트,59.93,14,32000.0,2017-01-24
목련마을SK아파트,59.93,15,39700.0,2020-01-10
목련마을SK아파트,59.93,6,40800.0,2020-03-12
목련마을SK아파트,59.93,2,41700.0,2020-06-16
목련마을SK아파트,59.93,7,41800.0,2020-07-04
목련마을SK아파트,59.93,1,38500.0,2020-07-06
목련마을SK아파트,59.93,13,42000.0,2020-07-09
목련마을SK아파트,59.93,8,44000.0,2020-07-24
목련마을SK아파트,59.93,10,44800.0,2020-08-11
목련마을SK아파트,59.93,3,45000.0,2020-08-31
목련마을SK아파트,59.93,12,54500.0,2020-09-17
목련마을SK아파트,59.93,9,49800.0,2020-11-09
목련마을SK아파트,59.93,11,56300.0,2020-12-09
목련마을SK아파트,59.93,4,54000.0,2020-12-18
목련마을SK아파트,59.93,5,54500.0,2020-12-21
야탑진흥더블파크,84.93,7,59500.0,2017-06-13
야탑진흥더블파크,84.93,6,71750.0,2018-09-03
야탑진흥더블파크,84.93,1,68300.0,2018-09-27
야탑진흥더블파크,84.93,15,69500.0,2019-11-23
야탑진흥더블파크,84.93,12,75000.0,2019-12-24
야탑진흥더블파크,84.93,13,84500.0,2020-02-22
야탑진흥더블파크,84.93,5,79000.0,2020-06-24
야탑진흥더블파크,84.93,9,80000.0,2020-06-25
야탑진흥더블파크,84.93,2,79000.0,2020-07-09
야탑진흥더블파크,84.93,4,80000.0,2020-07-15
야탑진흥더블파크,84.93,10,86500.0,2020-10-16
야탑진흥더블파크,84.93,14,79000.0,2020-10-26
야탑진흥더블파크,84.93,8,81500.0,2020-11-22
야탑진흥더블파크,84.93,3,83000.0,2020-12-05
야탑진흥더블파크,84.93,11,89000.0,2020-12-11
탑마을(쌍용)1,101.91,3,47000.0,2011-11-22
탑마을(쌍용)1,101.91,7,54000.0,2015-08-01
탑마을(쌍용)1,101.91,2,52000.0,2015-10-21
탑마을(쌍용)1,101.91,8,53650.0,2015-10-30
탑마을(쌍용)1,131.4,11,68000.0,2016-08-15
탑마을(쌍용)1,101.91,10,57000.0,2016-08-24
탑마을(쌍용)1,101.91,6,55000.0,2016-09-12
탑마을(쌍용)1,101.91,4,56900.0,2016-09-24
탑마을(쌍용)1,101.91,9,56900.0,2017-03-29
탑마을(쌍용)1,131.4,9,71500.0,2017-04-05
탑마을(쌍용)1,101.91,11,56900.0,2017-04-10
탑마을(쌍용)1,101.91,13,65000.0,2017-07-10
탑마을(쌍용)1,131.4,16,67700.0,2017-07-17
탑마을(쌍용)1,131.4,18,80000.0,2017-07-26
탑마을(쌍용)1,101.91,1,64500.0,2017-12-30
탑마을(쌍용)1,131.4,12,88800.0,2018-06-21
탑마을(쌍용)1,101.91,14,80000.0,2018-07-05
탑마을(쌍용)1,131.4,14,89000.0,2019-05-08
탑마을(쌍용)1,131.4,15,93000.0,2019-07-01
탑마을(쌍용)1,131.4,17,96500.0,2019-07-04
탑마을(쌍용)1,101.91,12,85000.0,2019-07-15
탑마을(쌍용)1,101.91,5,83000.0,2019-10-09
탑마을(쌍용)1,131.4,4,102700.0,2019-10-16
탑마을(쌍용)1,131.4,7,120000.0,2019-12-07
탑마을(쌍용)1,131.4,8,120000.0,2020-02-10
탑마을(쌍용)1,131.4,19,120000.0,2020-02-11
탑마을(쌍용)1,131.4,1,104000.0,2020-06-16
탑마을(쌍용)1,131.4,6,125000.0,2020-06-20
탑마을(쌍용)1,131.4,5,125000.0,2020-08-11
탑마을(쌍용)1,131.91,15,130000.0,2020-09-28
탑마을(쌍용)1,131.4,13,130000.0,2020-10-06
탑마을(쌍용)1,131.4,10,127000.0,2020-10-17
탑마을(쌍용)1,131.4,3,124000.0,2020-11-03
탑마을(쌍용)1,131.4,2,129000.0,2020-11-06
탑마을(쌍용)1,131.4,21,134500.0,2020-11-12
판교원마을11단지(현대),101.38,11,88000.0,2012-01-05
판교원마을11단지(현대),101.98,5,97000.0,2012-04-21
판교원마을11단지(현대),115.87,14,89000.0,2013-03-15
판교원마을11단지(현대),101.98,9,77800.0,2013-07-19
판교원마을11단지(현대),101.98,7,77000.0,2013-12-28
판교원마을11단지(현대),101.98,6,78000.0,2014-06-13
판교원마을11단지(현대),101.38,8,80000.0,2014-07-29
판교원마을11단지(현대),150.78,15,150000.0,2014-09-29
판교원마을11단지(현대),115.33,8,87800.0,2014-12-03
판교원마을11단지(현대),101.98,4,85000.0,2015-03-21
판교원마을11단지(현대),101.38,12,90000.0,2015-05-30
판교원마을11단지(현대),101.74,5,88800.0,2015-09-19
판교원마을11단지(현대),115.87,8,104000.0,2015-10-12
판교원마을11단지(현대),101.74,9,82800.0,2015-10-15
판교원마을11단지(현대),101.38,4,87200.0,2015-10-31
판교원마을11단지(현대),101.98,3,79000.0,2015-11-17
판교원마을11단지(현대),101.46,8,80500.0,2016-04-29
판교원마을11단지(현대),101.76,4,77900.0,2016-05-15
판교원마을11단지(현대),101.33,8,78000.0,2016-06-08
판교원마을11단지(현대),101.46,6,79000.0,2016-06-21
판교원마을11단지(현대),101.33,7,81000.0,2016-10-31
